title,abstract,publication_year,doi,type,oa_url,concepts,topics,keywords,pdf_url,authorships,cited_by_count
"Peer Review #2 of ""Retrotransposon-based genetic variation of Poa annua populations from contrasting climate conditions (v0.2)""","Background.Poa annua L. is an example of a plant characterized by abundant, worldwide distribution from polar to equatorial regions.Due to its high plasticity and extraordinary expansiveness, P. annua is considered an invasive species capable of occupying and surviving in a wide range of habitats including pioneer zones, areas intensively transformed by human activities, remote subarctic meadows and even the Antarctic Peninsula region. Methods.In the present study, we evaluated the utility of inter-Primer Binding Site (iPBS) markers for assessing the genetic variation of P. annua populations representing contrasting environments from the worldwide range of this species.The electrophoretic patterns of PCR products obtained for each individual were used to estimate the genetic diversity and differentiation between populations.Results.iPBS genotyping revealed a pattern of genetic variation differentiating the six studied P. annua populations characterized by their different climatic conditions.According to the AMOVA, the greatest genetic variation was recorded among populations, whereas 41.75 % was observed between individuals within populations.The results of PCoA and model-based clustering analysis showed a clear subdivision of analyzed populations.According to PCoA, populations from Siberia and the Kola Peninsula were the most different from each other and showed the lowest genetic variability.The application of STRUCTURE software confirmed the unique character of the population from the Kola Peninsula.Discussion.The lowest variability of the Siberia population suggested that it was subjected to genetic drift.However, although demographic expansion was indicated by negative values of Fu's Fs statistic and analysis of mismatch distribution, it was not followed by significant traces of a bottleneck or a founder effect.For the Antarctic population, the observed level of genetic variation was surprisingly high, despite the observed significant traces of bottleneck/founder effect following demographic expansion, and was similar to that observed in populations from Poland and the Balkans.For the Antarctic population, the multiple introduction events from different sources are considered to be responsible for such an observation.Moreover, the results of STRUCTURE and PCoA showed that the P. annua from Antarctica has the highest genetic similarity to populations from Europe. Conclusions.The observed polymorphism should be considered as a consequence of the joint influence of external abiotic stress and the selection process.Environmental changes, due to their ability to induce transposon activation, lead to the acceleration of evolutionary processes through the production of genetic variability.",2019,https://doi.org/10.7287/peerj.6888v0.2/reviews/2,peer-review,https://peerj.com/articles/6888v0.4/submission,,,,https://peerj.com/articles/6888v0.4/submission,,0
"Peer Review #3 of ""Retrotransposon-based genetic variation of Poa annua populations from contrasting climate conditions (v0.1)""","Background.Poa annua L. is an example of a plant characterized by abundant, worldwide distribution from polar to equatorial regions.Due to its high plasticity and extraordinary expansiveness, P. annua is considered an invasive species capable of occupying and surviving in a wide range of habitats including pioneer zones, areas intensively transformed by human activities, remote subarctic meadows and even the Antarctic Peninsula region. Methods.In the present study, we evaluated the utility of inter-Primer Binding Site (iPBS) markers for assessing the genetic variation of P. annua populations representing contrasting environments from the worldwide range of this species.The electrophoretic patterns of PCR products obtained for each individual were used to estimate the genetic diversity and differentiation between populations.Results.iPBS genotyping revealed a pattern of genetic variation differentiating the six studied P. annua populations characterized by their different climatic conditions.According to the AMOVA, the greatest genetic variation was recorded among populations, whereas 41.75 % was observed between individuals within populations.The results of PCoA and model-based clustering analysis showed a clear subdivision of analyzed populations.According to PCoA, populations from Siberia and the Kola Peninsula were the most different from each other and showed the lowest genetic variability.The application of STRUCTURE software confirmed the unique character of the population from the Kola Peninsula.Discussion.The lowest variability of the Siberia population suggested that it was subjected to genetic drift.However, although demographic expansion was indicated by negative values of Fu's Fs statistic and analysis of mismatch distribution, it was not followed by significant traces of a bottleneck or a founder effect.For the Antarctic population, the observed level of genetic variation was surprisingly high, despite the observed significant traces of bottleneck/founder effect following demographic expansion, and was similar to that observed in populations from Poland and the Balkans.For the Antarctic population, the multiple introduction events from different sources are considered to be responsible for such an observation.Moreover, the results of STRUCTURE and PCoA showed that the P. annua from Antarctica has the highest genetic similarity to populations from Europe. Conclusions.The observed polymorphism should be considered as a consequence of the joint influence of external abiotic stress and the selection process.Environmental changes, due to their ability to induce transposon activation, lead to the acceleration of evolutionary processes through the production of genetic variability.",2019,https://doi.org/10.7287/peerj.6888v0.1/reviews/3,peer-review,https://peerj.com/articles/6888v0.4/submission,,,,https://peerj.com/articles/6888v0.4/submission,,0
"Peer Review #3 of ""Retrotransposon-based genetic variation of Poa annua populations from contrasting climate conditions (v0.3)""","Background.Poa annua L. is an example of a plant characterized by abundant, worldwide distribution from polar to equatorial regions.Due to its high plasticity and extraordinary expansiveness, P. annua is considered an invasive species capable of occupying and surviving in a wide range of habitats including pioneer zones, areas intensively transformed by human activities, remote subarctic meadows and even the Antarctic Peninsula region. Methods.In the present study, we evaluated the utility of inter-Primer Binding Site (iPBS) markers for assessing the genetic variation of P. annua populations representing contrasting environments from the worldwide range of this species.The electrophoretic patterns of PCR products obtained for each individual were used to estimate the genetic diversity and differentiation between populations.Results.iPBS genotyping revealed a pattern of genetic variation differentiating the six studied P. annua populations characterized by their different climatic conditions.According to the AMOVA, the greatest genetic variation was recorded among populations, whereas 41.75 % was observed between individuals within populations.The results of PCoA and model-based clustering analysis showed a clear subdivision of analyzed populations.According to PCoA, populations from Siberia and the Kola Peninsula were the most different from each other and showed the lowest genetic variability.The application of STRUCTURE software confirmed the unique character of the population from the Kola Peninsula.Discussion.The lowest variability of the Siberia population suggested that it was subjected to genetic drift.However, although demographic expansion was indicated by negative values of Fu's Fs statistic and analysis of mismatch distribution, it was not followed by significant traces of a bottleneck or a founder effect.For the Antarctic population, the observed level of genetic variation was surprisingly high, despite the observed significant traces of bottleneck/founder effect following demographic expansion, and was similar to that observed in populations from Poland and the Balkans.For the Antarctic population, the multiple introduction events from different sources are considered to be responsible for such an observation.Moreover, the results of STRUCTURE and PCoA showed that the P. annua from Antarctica has the highest genetic similarity to populations from Europe. Conclusions.The observed polymorphism should be considered as a consequence of the joint influence of external abiotic stress and the selection process.Environmental changes, due to their ability to induce transposon activation, lead to the acceleration of evolutionary processes through the production of genetic variability.",2019,https://doi.org/10.7287/peerj.6888v0.3/reviews/3,peer-review,https://peerj.com/articles/6888v0.4/submission,,,,https://peerj.com/articles/6888v0.4/submission,,0
"Peer Review #2 of ""Retrotransposon-based genetic variation of Poa annua populations from contrasting climate conditions (v0.1)""","Background.Poa annua L. is an example of a plant characterized by abundant, worldwide distribution from polar to equatorial regions.Due to its high plasticity and extraordinary expansiveness, P. annua is considered an invasive species capable of occupying and surviving in a wide range of habitats including pioneer zones, areas intensively transformed by human activities, remote subarctic meadows and even the Antarctic Peninsula region. Methods.In the present study, we evaluated the utility of inter-Primer Binding Site (iPBS) markers for assessing the genetic variation of P. annua populations representing contrasting environments from the worldwide range of this species.The electrophoretic patterns of PCR products obtained for each individual were used to estimate the genetic diversity and differentiation between populations.Results.iPBS genotyping revealed a pattern of genetic variation differentiating the six studied P. annua populations characterized by their different climatic conditions.According to the AMOVA, the greatest genetic variation was recorded among populations, whereas 41.75 % was observed between individuals within populations.The results of PCoA and model-based clustering analysis showed a clear subdivision of analyzed populations.According to PCoA, populations from Siberia and the Kola Peninsula were the most different from each other and showed the lowest genetic variability.The application of STRUCTURE software confirmed the unique character of the population from the Kola Peninsula.Discussion.The lowest variability of the Siberia population suggested that it was subjected to genetic drift.However, although demographic expansion was indicated by negative values of Fu's Fs statistic and analysis of mismatch distribution, it was not followed by significant traces of a bottleneck or a founder effect.For the Antarctic population, the observed level of genetic variation was surprisingly high, despite the observed significant traces of bottleneck/founder effect following demographic expansion, and was similar to that observed in populations from Poland and the Balkans.For the Antarctic population, the multiple introduction events from different sources are considered to be responsible for such an observation.Moreover, the results of STRUCTURE and PCoA showed that the P. annua from Antarctica has the highest genetic similarity to populations from Europe. Conclusions.The observed polymorphism should be considered as a consequence of the joint influence of external abiotic stress and the selection process.Environmental changes, due to their ability to induce transposon activation, lead to the acceleration of evolutionary processes through the production of genetic variability.",2019,https://doi.org/10.7287/peerj.6888v0.1/reviews/2,peer-review,https://peerj.com/articles/6888v0.4/submission,,,,https://peerj.com/articles/6888v0.4/submission,,0
Tropical Pacific relationships with Southern Hemisphere atmospheric circulation and Antarctic climate,"&lt;p&gt;Significant trends in high-latitude Southern Hemisphere atmospheric circulation and surface climate have been observed over recent decades, which are likely linked to teleconnections from the tropics. This study investigates how a recent shift in tropical Pacific climate toward increased La Niña conditions has influenced the atmospheric circulation and surface climate across the high southern latitudes, and how variations in the El Niño-Southern Oscillation (ENSO) and Southern Annular Mode (SAM) influence the surface climate of Antarctica. Over 1979-2014, significant cooling of eastern tropical Pacific sea surface temperatures (SSTs) is detected in all seasons. The eastern tropical Pacific cooling is associated with: (1) an intensified Walker Circulation during austral summer and autumn; (2) a weakened South Pacific Hadley cell and sub-tropical jet during autumn; and (3) a strengthening of the circumpolar westerlies between 50 and 60°S during both summer and autumn. Observed cooling in the eastern tropical Pacific is linearly congruent with 60-80% of the observed positive zonal-mean zonal wind trend between 50 and 60°S during summer (~35% of the interannual variability), and around half of the positive zonal-mean zonal wind trend during autumn (~15% of the interannual variability), the latter being most marked over the South Pacific. Although previous studies have linked the strengthening of the tropospheric westerlies during summer and autumn to ozone depletion, results from this study indicate poleward momentum fluxes and strengthened lower-tropospheric baroclinicity associated with eastern tropical Pacific cooling also help to maintain a strengthened mid-latitude jet through the 21st century, especially across the South Pacific. The La Niña shift in tropical Pacific SSTs is also significantly related to several changes in Antarctic surface climate. During autumn, a regional pattern of cooling occurred along coastal East Antarctica after 1979, with the rate of cooling increasing at Novolazarevskaya, Syowa, Casey, and Dumont d’Urville stations, while the rate of cooling decreased at Mawson and Davis stations. It is shown that regional circulation changes associated with tropical Pacific teleconnections project strongly onto the regional nature of the cooling trends, with 40% of the cooling at Novolazarevskaya and Syowa linearly congruent with the increased La Niña conditions, and more than 60% of the cooling at Casey and Dumont d’Urville linearly congruent with increased SSTs over the western tropical Pacific. The autumn La Niña pattern is associated with an anomalous anticyclone over the high-latitude South Atlantic that strengthens southwesterly winds and cold air advection across Novolazarevskaya and Syowa. Meanwhile, warming over the western tropical Pacific is associated with a meridional wavetrain stretching from southwest Australia to eastern East Antarctica and anomalous poleward momentum fluxes that locally strengthen westerly / southwesterly winds along and offshore of Casey and Dumont d’Urville, amplifying the cooling seen there. During spring, a physical mechanism linking the West Antarctic warming to the tropical Pacific is identified. Spring warming of West Antarctica and the Antarctic Peninsula is associated with a significant increase in tropical deep convection on the poleward side of the South Pacific Convergence Zone. The increase in deep convection is strongest during September, during which a meridional wavetrain is seen over the western South Pacific with anomalous cyclonic circulation over the Ross Sea and warm, northerly flow to western West Antarctica. During October, the wavetrain propagates east toward the Antarctic Peninsula as the climatological background westerlies strengthen, which leads to increased warm, northerly flow to the western Antarctic Peninsula. Observed increases in deep convection along the South Pacific Convergence Zone during September are linearly congruent with over half of the observed circulation and surface warming trends seen across the West Antarctic region during September and October. Lastly, this study finds a spatial dependency of the ENSO and SAM impact on Antarctic Peninsula climate. Variability in ENSO has a persistent and statistically significant relationship with western Peninsula climate only, which is strongest during the winter and spring seasons. Meanwhile, variability in the SAM dominates climate across the northeastern Peninsula during all seasons through the Föhn effect, and northeast Peninsula relationships with the tropics are relatively weak. In autumn, when widespread warming of the Antarctic Peninsula has been linked to the tropics, this study finds the tropical connection to be weak and statistically insignificant on interannual timescales, and regional circulation associated with the SAM dominates climate variability across the Peninsula during autumn.&lt;/p&gt;",2017,https://doi.org/10.26686/wgtn.17060840.v1,dissertation,https://openaccess.wgtn.ac.nz/articles/thesis/Tropical_Pacific_relationships_with_Southern_Hemisphere_atmospheric_circulation_and_Antarctic_climate/17060840/1/files/31550267.pdf,,,,https://openaccess.wgtn.ac.nz/articles/thesis/Tropical_Pacific_relationships_with_Southern_Hemisphere_atmospheric_circulation_and_Antarctic_climate/17060840/1/files/31550267.pdf,,0
Tropical Pacific relationships with Southern Hemisphere atmospheric circulation and Antarctic climate,"&lt;p&gt;Significant trends in high-latitude Southern Hemisphere atmospheric circulation and surface climate have been observed over recent decades, which are likely linked to teleconnections from the tropics. This study investigates how a recent shift in tropical Pacific climate toward increased La Niña conditions has influenced the atmospheric circulation and surface climate across the high southern latitudes, and how variations in the El Niño-Southern Oscillation (ENSO) and Southern Annular Mode (SAM) influence the surface climate of Antarctica. Over 1979-2014, significant cooling of eastern tropical Pacific sea surface temperatures (SSTs) is detected in all seasons. The eastern tropical Pacific cooling is associated with: (1) an intensified Walker Circulation during austral summer and autumn; (2) a weakened South Pacific Hadley cell and sub-tropical jet during autumn; and (3) a strengthening of the circumpolar westerlies between 50 and 60°S during both summer and autumn. Observed cooling in the eastern tropical Pacific is linearly congruent with 60-80% of the observed positive zonal-mean zonal wind trend between 50 and 60°S during summer (~35% of the interannual variability), and around half of the positive zonal-mean zonal wind trend during autumn (~15% of the interannual variability), the latter being most marked over the South Pacific. Although previous studies have linked the strengthening of the tropospheric westerlies during summer and autumn to ozone depletion, results from this study indicate poleward momentum fluxes and strengthened lower-tropospheric baroclinicity associated with eastern tropical Pacific cooling also help to maintain a strengthened mid-latitude jet through the 21st century, especially across the South Pacific. The La Niña shift in tropical Pacific SSTs is also significantly related to several changes in Antarctic surface climate. During autumn, a regional pattern of cooling occurred along coastal East Antarctica after 1979, with the rate of cooling increasing at Novolazarevskaya, Syowa, Casey, and Dumont d’Urville stations, while the rate of cooling decreased at Mawson and Davis stations. It is shown that regional circulation changes associated with tropical Pacific teleconnections project strongly onto the regional nature of the cooling trends, with 40% of the cooling at Novolazarevskaya and Syowa linearly congruent with the increased La Niña conditions, and more than 60% of the cooling at Casey and Dumont d’Urville linearly congruent with increased SSTs over the western tropical Pacific. The autumn La Niña pattern is associated with an anomalous anticyclone over the high-latitude South Atlantic that strengthens southwesterly winds and cold air advection across Novolazarevskaya and Syowa. Meanwhile, warming over the western tropical Pacific is associated with a meridional wavetrain stretching from southwest Australia to eastern East Antarctica and anomalous poleward momentum fluxes that locally strengthen westerly / southwesterly winds along and offshore of Casey and Dumont d’Urville, amplifying the cooling seen there. During spring, a physical mechanism linking the West Antarctic warming to the tropical Pacific is identified. Spring warming of West Antarctica and the Antarctic Peninsula is associated with a significant increase in tropical deep convection on the poleward side of the South Pacific Convergence Zone. The increase in deep convection is strongest during September, during which a meridional wavetrain is seen over the western South Pacific with anomalous cyclonic circulation over the Ross Sea and warm, northerly flow to western West Antarctica. During October, the wavetrain propagates east toward the Antarctic Peninsula as the climatological background westerlies strengthen, which leads to increased warm, northerly flow to the western Antarctic Peninsula. Observed increases in deep convection along the South Pacific Convergence Zone during September are linearly congruent with over half of the observed circulation and surface warming trends seen across the West Antarctic region during September and October. Lastly, this study finds a spatial dependency of the ENSO and SAM impact on Antarctic Peninsula climate. Variability in ENSO has a persistent and statistically significant relationship with western Peninsula climate only, which is strongest during the winter and spring seasons. Meanwhile, variability in the SAM dominates climate across the northeastern Peninsula during all seasons through the Föhn effect, and northeast Peninsula relationships with the tropics are relatively weak. In autumn, when widespread warming of the Antarctic Peninsula has been linked to the tropics, this study finds the tropical connection to be weak and statistically insignificant on interannual timescales, and regional circulation associated with the SAM dominates climate variability across the Peninsula during autumn.&lt;/p&gt;",2017,https://doi.org/10.26686/wgtn.17060840,dissertation,https://openaccess.wgtn.ac.nz/articles/thesis/Tropical_Pacific_relationships_with_Southern_Hemisphere_atmospheric_circulation_and_Antarctic_climate/17060840/1/files/31550267.pdf,,,,https://openaccess.wgtn.ac.nz/articles/thesis/Tropical_Pacific_relationships_with_Southern_Hemisphere_atmospheric_circulation_and_Antarctic_climate/17060840/1/files/31550267.pdf,,0
"Peer Review #1 of ""Retrotransposon-based genetic variation of Poa annua populations from contrasting climate conditions (v0.1)""","Background.Poa annua L. is an example of a plant characterized by abundant, worldwide distribution from polar to equatorial regions.Due to its high plasticity and extraordinary expansiveness, P. annua is considered an invasive species capable of occupying and surviving in a wide range of habitats including pioneer zones, areas intensively transformed by human activities, remote subarctic meadows and even the Antarctic Peninsula region. Methods.In the present study, we evaluated the utility of inter-Primer Binding Site (iPBS) markers for assessing the genetic variation of P. annua populations representing contrasting environments from the worldwide range of this species.The electrophoretic patterns of PCR products obtained for each individual were used to estimate the genetic diversity and differentiation between populations.Results.iPBS genotyping revealed a pattern of genetic variation differentiating the six studied P. annua populations characterized by their different climatic conditions.According to the AMOVA, the greatest genetic variation was recorded among populations, whereas 41.75 % was observed between individuals within populations.The results of PCoA and model-based clustering analysis showed a clear subdivision of analyzed populations.According to PCoA, populations from Siberia and the Kola Peninsula were the most different from each other and showed the lowest genetic variability.The application of STRUCTURE software confirmed the unique character of the population from the Kola Peninsula.Discussion.The lowest variability of the Siberia population suggested that it was subjected to genetic drift.However, although demographic expansion was indicated by negative values of Fu's Fs statistic and analysis of mismatch distribution, it was not followed by significant traces of a bottleneck or a founder effect.For the Antarctic population, the observed level of genetic variation was surprisingly high, despite the observed significant traces of bottleneck/founder effect following demographic expansion, and was similar to that observed in populations from Poland and the Balkans.For the Antarctic population, the multiple introduction events from different sources are considered to be responsible for such an observation.Moreover, the results of STRUCTURE and PCoA showed that the P. annua from Antarctica has the highest genetic similarity to populations from Europe. Conclusions.The observed polymorphism should be considered as a consequence of the joint influence of external abiotic stress and the selection process.Environmental changes, due to their ability to induce transposon activation, lead to the acceleration of evolutionary processes through the production of genetic variability.",2019,https://doi.org/10.7287/peerj.6888v0.1/reviews/1,peer-review,https://peerj.com/articles/6888v0.4/submission,,,,https://peerj.com/articles/6888v0.4/submission,,0
"Genetic level investigations into the species diversity, biogeography and trophic traits of Antarctic Polychaetes","The diversity and biogeography of the Antarctic benthos has been shaped by its unique history through glacial cycles, the influence of circumpolar current regimes and seasonal food inputs. There is currently a large international research effort to define levels of species diversity, biogeography, functional traits and their sensitivity to changing environmental conditions. These data are vital in setting ecological baselines to monitor the effects of climate change and manage the impacts of human activities in the Southern Ocean. The findings from genetic level analyses into species diversity, biogeography and the trophic traits of two groups of benthic Antarctic polychaetes, an abundant taxa within macrofaunal communities are presented here. The first group contained free-living polychaetes collected from the Scotia, Amundsen and Weddell Seas, whilst the second group consisted of symbiotic polynoids taken from coral host species in the South Orkney Islands Southern Shelf Marine Protected Area. The application of DNA barcoding to a subset of 15 morphologically identified polychaete species (morphospecies) from the free-living polychaetes, uncovered 10 additional cryptic species (these individuals are morphologically identical but genetically distinct) and 10 previously overlooked morphospecies. These findings suggest that the levels of Antarctic benthic diversity may be largely underestimated. The difficulty in determining true ‘species’ from genetic analysis for which there are no genetic cut offs or rules is discussed, as well as the causes of misidentification of soft bodied species within large sample sets. The distribution of cryptic species are often more restricted that that of their original morphospecies. This is potentially related to geographic or reproductive isolation of populations during the speciation process. In this study, the cryptic species previously considered to be circum-Antarctic remained widespread. This demonstrates the importance of considering dispersal mechanisms, including developmental mode and larval biology and subsequently transport via cicrum-Antarctic currents. The determination of trophic traits using both bulk and compound specific stable isotope analysis, revealed high levels of variability within and between species with the same categorical trophic traits. These data suggest a high degree of omnivory coupled with variation at the base of the food web i.e. in 15N of phytoplankton/phytodetritus. The use of genetic and biochemical analyses to describe the symbiotic relationship between polynoid symbionts and their host corals identified polymorphisms with significantly different trophic signatures. The relevance and significance of the findings are discussed with regard to environmental change in the Southern Ocean and the future of Antarctic marine management and scientific research. Antarctica represents one of the most rapidly changing and vulnerable ecosystems on our planet. Any means to mitigate the effects of climate change or to sustainably manage Antarctic marine resources requires international and multidisciplinary research collaborations. Future research should focus on understanding the interacting and changing relationships between the biological, chemical, physical and geological environments.",2017,https://doi.org/10.17638/03017844,dissertation,NA,,,,NA,,0
Iodine in sea ice and the polar atmosphere.,"The volatilisation of iodine from the ocean and release to the atmosphere in the ice-covered polar regions has been studied. Laboratory experiments involving sea ice- and ice associated- diatoms have shown how the extreme conditions experienced in sea ice brine channels may lead to an increase in production of organic forms of iodine. Trends were observed in production by different classes of enzymes, active in the oxidative metabolism of the cell. An enhancement in trace gas concentrations due to the concentration effect of solvent volume reduction has also been demonstrated.
Field campaigns have been undertaken in both the Arctic and Antarctic. Ship-based measurements in the Weddell Sea have implicated I2 as a key species in the mechanism of enhancement of atmospheric iodine in this region. Organic and inorganic forms of iodine were measured in seawater, sea ice and the atmosphere. On the Brunt ice shelf, enhanced concentrations of CH3I and C2H5I were measured in the snow firn air, with a diurnal profile, suggesting the snow may be a source of these compounds. These measurements have implications for atmospheric mixing ratios of IO, measured from the ship and validated by satellite data, and new particle formation. This is the first combined in situ study in Antarctica of organic and inorganic iodine compounds in sea water, ice and air.
On the Western Antarctic Peninsula, IO was detected in the atmosphere, and seawater measurements of iodocarbons have demonstrated how organic compounds of iodine are enhanced during the phytoplankton bloom; these measurements are also a first.
Iodine emissions in the sea ice zone were also quantified in two campaigns in the Arctic environment. High concentrations of halocarbons were measured in the brine of sea ice, with respect to the water below, in the Arctic Ocean. High atmospheric halocarbon mixing ratios and flux calculations have demonstrated the effect on the atmosphere above. In the Canadian sub-Arctic, where the ice had quite different physical properties, halocarbon concentrations were the highest ever recorded for some compounds, due to extreme concentration in very cold ice.
The enhancement of organic forms of iodine in sea ice has therefore been demonstrated. I2 has been implicated as a key species in iodine emissions. Therefore, understanding has been furthered on the chemistry of iodine in sea ice and polar atmosphere.",2011,NA,dissertation,NA,,,,NA,,0
Polskie badania geologiczne w Zachodniej Antarktyce (1977-1978),"POLISH GEOLOGICAL INVESTIGATIONS IN WEST ANTARCTICA (1977-1978)

Summary
The geological field work was carried out by the present author at Admiralty Bay, King George Island (South Shetland Islands, West Antarctica - Fig. l) in connection with the scientific programme for 1977-1978 of the Polish H. Arctowski Station. An area of about 100 square kms between Ezcurra Inlet and Bransfield Strait, and at Point Hennequin, was mapped to l:50,000 scale (Fig. 2). The rocks investigated included mainly the Tertiary volcanic-sedimentary complex and its Mesozoic substratum (Fig. 3). 
The stratiform Tertiary complex (Eocene-Miocene), over 2,500 m thick, has been subdivided into a dozen or so lithostratigraphic formations, and those included in five lithostratigraphic groups. In some formations, lower units of member rank were also distinguished (Fig. 4). The complex was formed above sea level in an intramontane rift between two Andean (late Mesozoic-early Cenozoic) orogenic arcs, parts of the Antarctandes: the outer South Shetland Arc and the inner Graham Land (Antarctic Peninsula) Arc. The persistence of volcanic activity throughout most of the Tertiary indicates a tensional character of the rift, possibly as the result of up-doming of the inter-arc area, caused by subduction of the Pacific plate under the Antarctandes. 
The Tertiary lavas are predominantly andesitic, with basaltic (tholeiitic) varieties. A large portion of these represent extensive sheet lava flows, possibly related to long, open fissures in the centre of the rift; the centre itself could have been situated to the south of the South Shetland arc, in Bransfield Strait. Tuffs, flow breccias and agglomerates (often very coarse) are common within stratiform lava complex. Volcanic centres and stratocones directly related to the stratiform complex (i.e. as its feeders) are very uncommon in the studied area. Fresh-water basin and river deposits (tuffite, tuffitic, sandstone, conglomerate, clay, shale) are uncommon and do not exceed 10% of the total volume of the complex. 
Five plant-bearing horizons were recognized and sampled for further palaeobotanic work. Some of these horizons have already been known to the British geologists. Several erosional unconformities and non-sequences, as well as numerous regolithic surfaces (traces of palaeorelief) were distinguished.
Two Neogene tectonic deformation phases were distinguished. The older one (latest Miocene?) produced gentle folding on a regional scale, with locally stronger fold-thrust deformations. The latter are related to a major NE-SW fault - the Ezcurra Fault (Fig. 3). The Ezcurra Fault is a dominant tectonic feature of King George Island and, probably, may also be traced elsewhere in South Shetland Islands as a major axial feature of this island arc. The apparent downthrow at Ezcurra Fault exceeds 2.5 km, but the fault itself seems to be a strike-slip (dextral?) fault with considerable lateral (horizontal) displacement. 
Younger faulting (early Pliocene?) produced a dense NW-SE fault system transverse to the Ezcurra Fault (Fig. 3). Quartz-mineral veins are usually related to these transverse faults. 
A separate group of volcanic rocks (Admiralty Bay Group), andesites and basalts, sometimes also more acid (rhyolitic?) rocks, is represented by numerous small dykes and plugs. The majority of these are younger than the stratiform volcanic-sedimentary complex (Eocene-Miocene), but older than the younger fault system, thus possibly still early Pliocene in age. 
There is an angular unconformity at the base of the Eocene Dufayel Island Group against green, altered (metasomatic) andesitic-rhyolitic lavas, tuffs and agglomerates (Magallanes geosyncline complex - Jurassic?). The latter rocks were folded and intruded by small gabbroic-dioritic batholiths (Andean intrusive suite) same time between early Cretaceous and Eocene (Andean orogeny), then deeply eroded prior to the formation of the intra-arc graben.",1979,NA,article,NA,,,,NA,,0
"Response of marine sedimentation to upper Holocene climate variability in Maxwell Bay, King George Island, West Antarctic Peninsula","The Western Antarctic Peninsula experiences a temperature increase that is higher than in other parts of Antarctica. Within the last 50 years the tidewater glaciers in the tributary fjords of Maxwell Bay (King George Island) have retreated landwards with increasing speed. Meltwaters mobilize fine-grained sediments and transport those in plumes out of the coves into Maxwell Bay.
Our hypothesis is that meltwater sediments characterize warmer climate periods of the Holocene. Marine sediment cores recovered along a profile of the eastern slope of Maxwell Bay were studied. The cores were taken in high-accumulation areas at the entrances of Collins Harbor, Marian and Potter coves. We measured the grain-size distribution in 1-cm steps in each core with a Laser diffraction particle analyzer (range 0.04–2500 μm) in order to resolve shifts in grain size compositions in very high resolution. We undertook different approaches for reliable age determination of the sediments. Since marine biogenic carbonate suitable for radiocarbon age determination is sparse, radiocarbon dating of the extracted humic acid fraction of the bulk sediment was included. Unfortunately, these age determinations turned out to be not reliable, likely because they are overprinted by an unknown older radiocarbon source. Preliminary results suggest that the cores cover approximately the last 2000 years. The magnetic susceptibility (MS) parameter fluctuates throughout the cores. It is negatively correlated to the amount of total organic carbon (TOC) and biogenic opal, suggesting dilution of the MS signal through higher input of organic material.
Together with the bathymetry data, sub-bottom profiles reveal information on the interior of the topography and the geometry of the deposited sediments. The profiles obtained in Potter Cove show almost no sediment penetration suggesting either a very thin sediment cover and/or highly reworked unsorted sediments. The sub-bottom profiles from Maxwell Bay penetrate approximately 30 m beneath seafloor and show clearly stratified sediment layers in water depths >250 m.
In conclusion we observe fluctuations in grain size, MS, TOC and biogenic opal that are most likely the result of tidewater glacier and ice sheet dynamics, the presence or absence of meltwater sediments and the variations in bioproductivity. Thus the cores reveal the history of climate-controlled sedimentation in Maxwell Bay including the history of deglaciation from adjacent coves of the upper Holocene.",2013,NA,article,NA,,,,NA,,0
